CountryID,Country,Occurrence,Total deaths,Persons affected,Continent,Type of disaster,Decade
408,North Korea,4,0,31100000,Asia,Climatological,2010-2019
807,North Macedonia,,,,Europe,Climatological,2010-2019
578,Norway,,,,Europe,Climatological,2010-2019
512,Oman,,,,Asia,Climatological,2010-2019
586,Pakistan,1,77,4680912,Asia,Climatological,2010-2019
591,Panama,3,0,0,North America,Climatological,2010-2019
598,Papua New Guinea,1,24,2520000,Oceania,Climatological,2010-2019
600,Paraguay,4,0,1466900,South America,Climatological,2010-2019
604,Peru,1,0,0,South America,Climatological,2010-2019
608,Philippines,2,0,197687,Asia,Climatological,2010-2019
616,Poland,1,0,0,Europe,Climatological,2010-2019
620,Portugal,5,121,4965,Europe,Climatological,2010-2019
630,Puerto Rico,,,,North America,Climatological,2010-2019
178,Republic of the Congo,,,,Africa,Climatological,2010-2019
642,Romania,,,,Europe,Climatological,2010-2019
643,Russia,7,93,13771,Europe,Climatological,2010-2019
646,Rwanda,,,,Africa,Climatological,2010-2019
662,Saint Lucia,1,0,0,North America,Climatological,2010-2019
670,Saint Vincent and the Grenadines,1,0,0,North America,Climatological,2010-2019
882,Samoa,1,0,0,Oceania,Climatological,2010-2019
678,Sao Tome and Principe,,,,Africa,Climatological,2010-2019
682,Saudi Arabia,,,,Asia,Climatological,2010-2019
686,Senegal,2,0,1489702,Africa,Climatological,2010-2019
694,Sierra Leone,1,0,2257,Africa,Climatological,2010-2019
703,Slovakia,,,,Europe,Climatological,2010-2019
705,Slovenia,,,,Europe,Climatological,2010-2019
90,Solomon Islands,1,0,0,Oceania,Climatological,2010-2019
706,Somalia,5,20000,13735624,Africa,Climatological,2010-2019
710,South Africa,4,9,3455500,Africa,Climatological,2010-2019
410,South Korea,1,1,3035,Asia,Climatological,2010-2019
728,South Sudan,2,50,3600012,Africa,Climatological,2010-2019
724,Spain,4,8,1506,Europe,Climatological,2010-2019
144,Sri Lanka,3,0,4500000,Asia,Climatological,2010-2019
729,Sudan,2,0,4000000,Africa,Climatological,2010-2019
740,Suriname,,,,South America,Climatological,2010-2019
752,Sweden,1,0,0,Europe,Climatological,2010-2019
756,Switzerland,,,,Europe,Climatological,2010-2019
760,Syria,,,,Asia,Climatological,2010-2019
762,Tajikistan,,,,Asia,Climatological,2010-2019
834,Tanzania,1,0,1000000,Africa,Climatological,2010-2019
764,Thailand,6,0,18482602,Asia,Climatological,2010-2019
626,Timor-Leste,1,0,120000,Asia,Climatological,2010-2019
768,Togo,,,,Africa,Climatological,2010-2019
776,Tonga,1,0,0,Oceania,Climatological,2010-2019
780,Trinidad and Tobago,1,0,0,North America,Climatological,2010-2019
788,Tunisia,1,0,2000,Africa,Climatological,2010-2019
792,Turkey,,,,Europe,Climatological,2010-2019
798,Tuvalu,1,0,0,Oceania,Climatological,2010-2019
800,Uganda,1,0,669000,Africa,Climatological,2010-2019
826,UK,,,,Europe,Climatological,2010-2019
804,Ukraine,1,0,0,Europe,Climatological,2010-2019
784,United Arab Emirates,,,,Asia,Climatological,2010-2019
858,Uruguay,1,0,11135,South America,Climatological,2010-2019
840,USA,34,202,300381,North America,Climatological,2010-2019
860,Uzbekistan,,,,Asia,Climatological,2010-2019
862,Venezuela,,,,South America,Climatological,2010-2019
704,Vietnam,2,0,1750000,Asia,Climatological,2010-2019
887,Yemen,,,,Asia,Climatological,2010-2019
894,Zambia,,,,Africa,Climatological,2010-2019
716,Zimbabwe,3,0,13567618,Africa,Climatological,2010-2019
4,Afghanistan,5,217,97970,Asia,Geophysical,2010-2019
8,Albania,3,51,14007,Europe,Geophysical,2010-2019
12,Algeria,1,6,420,Africa,Geophysical,2010-2019
16,American Samoa,,,,Oceania,Geophysical,2010-2019
32,Argentina,2,0,3000,South America,Geophysical,2010-2019
51,Armenia,,,,Asia,Geophysical,2010-2019
36,Australia,,,,Oceania,Geophysical,2010-2019
40,Austria,,,,Europe,Geophysical,2010-2019
31,Azerbaijan,2,0,22499,Asia,Geophysical,2010-2019
50,Bangladesh,2,9,270,Asia,Geophysical,2010-2019
52,Barbados,,,,North America,Geophysical,2010-2019
112,Belarus,,,,Europe,Geophysical,2010-2019
56,Belgium,,,,Europe,Geophysical,2010-2019
64,Bhutan,1,1,20016,Asia,Geophysical,2010-2019
68,Bolivia,1,0,3000,South America,Geophysical,2010-2019
76,Brazil,,,,South America,Geophysical,2010-2019
100,Bulgaria,1,0,210,Europe,Geophysical,2010-2019
108,Burundi,,,,Africa,Geophysical,2010-2019
132,Cabo Verde,1,0,2500,Africa,Geophysical,2010-2019
120,Cameroon,,,,Africa,Geophysical,2010-2019
152,Chile,8,590,3902619,South America,Geophysical,2010-2019
156,China,53,4265,8166393,Asia,Geophysical,2010-2019
170,Colombia,2,0,51251,South America,Geophysical,2010-2019
174,Comoros,1,0,10000,Africa,Geophysical,2010-2019
188,Costa Rica,2,2,19212,North America,Geophysical,2010-2019
191,Croatia,,,,Europe,Geophysical,2010-2019
192,Cuba,,,,North America,Geophysical,2010-2019
196,Cyprus,,,,Asia,Geophysical,2010-2019
203,Czech Republic,,,,Europe,Geophysical,2010-2019
180,Democratic Republic of the Congo,1,3,390,Africa,Geophysical,2010-2019
212,Dominica,,,,North America,Geophysical,2010-2019
214,Dominican Republic,,,,North America,Geophysical,2010-2019
218,Ecuador,8,676,1322335,South America,Geophysical,2010-2019
818,Egypt,,,,Africa,Geophysical,2010-2019
222,El Salvador,3,1,65738,North America,Geophysical,2010-2019
231,Ethiopia,,,,Africa,Geophysical,2010-2019
242,Fiji,,,,Oceania,Geophysical,2010-2019
246,Finland,,,,Europe,Geophysical,2010-2019
250,France,1,0,754,Europe,Geophysical,2010-2019
254,French Guiana,,,,South America,Geophysical,2010-2019
266,Gabon,,,,Africa,Geophysical,2010-2019
268,Georgia,,,,Asia,Geophysical,2010-2019
276,Germany,,,,Europe,Geophysical,2010-2019
300,Greece,4,6,77876,Europe,Geophysical,2010-2019
312,Guadeloupe,,,,North America,Geophysical,2010-2019
316,Guam,,,,Oceania,Geophysical,2010-2019
320,Guatemala,8,510,3147312,North America,Geophysical,2010-2019
332,Haiti,2,222587,3739336,North America,Geophysical,2010-2019
340,Honduras,,,,North America,Geophysical,2010-2019
348,Hungary,1,0,1800,Europe,Geophysical,2010-2019
352,Iceland,1,0,0,Europe,Geophysical,2010-2019
356,India,7,237,645928,Asia,Geophysical,2010-2019
360,Indonesia,34,6530,1839040,Asia,Geophysical,2010-2019
364,Iran,22,827,346248,Asia,Geophysical,2010-2019
368,Iraq,1,10,5969,Asia,Geophysical,2010-2019
372,Ireland,,,,Europe,Geophysical,2010-2019
380,Italy,8,352,58554,Europe,Geophysical,2010-2019
392,Japan,11,20018,824396,Asia,Geophysical,2010-2019
398,Kazakhstan,,,,Asia,Geophysical,2010-2019
404,Kenya,,,,Africa,Geophysical,2010-2019
417,Kyrgyzstan,3,0,21780,Asia,Geophysical,2010-2019
454,Malawi,,,,Africa,Geophysical,2010-2019
458,Malaysia,1,24,10,Asia,Geophysical,2010-2019
462,Maldives,,,,Asia,Geophysical,2010-2019
474,Martinique,,,,North America,Geophysical,2010-2019
484,Mexico,8,476,1561030,North America,Geophysical,2010-2019
500,Montserrat,,,,North America,Geophysical,2010-2019
504,Morocco,,,,Africa,Geophysical,2010-2019
508,Mozambique,,,,Africa,Geophysical,2010-2019
104,Myanmar,4,133,23915,Asia,Geophysical,2010-2019
524,Nepal,3,8976,5810099,Asia,Geophysical,2010-2019
528,Netherlands,,,,Europe,Geophysical,2010-2019
554,New Zealand,6,205,615760,Oceania,Geophysical,2010-2019
558,Nicaragua,1,2,12281,North America,Geophysical,2010-2019
807,North Macedonia,1,0,100,Europe,Geophysical,2010-2019
580,Northern Mariana Islands,,,,Oceania,Geophysical,2010-2019
578,Norway,,,,Europe,Geophysical,2010-2019
512,Oman,,,,Asia,Geophysical,2010-2019
586,Pakistan,9,806,749986,Asia,Geophysical,2010-2019
591,Panama,,,,North America,Geophysical,2010-2019
598,Papua New Guinea,7,181,562867,Oceania,Geophysical,2010-2019
604,Peru,10,18,70874,South America,Geophysical,2010-2019
608,Philippines,21,447,4255413,Asia,Geophysical,2010-2019
642,Romania,,,,Europe,Geophysical,2010-2019
643,Russia,,,,Europe,Geophysical,2010-2019
646,Rwanda,,,,Africa,Geophysical,2010-2019
662,Saint Lucia,,,,North America,Geophysical,2010-2019
882,Samoa,,,,Oceania,Geophysical,2010-2019
682,Saudi Arabia,,,,Asia,Geophysical,2010-2019
688,Serbia,1,2,27030,Europe,Geophysical,2010-2019
690,Seychelles,,,,Africa,Geophysical,2010-2019
705,Slovenia,,,,Europe,Geophysical,2010-2019
90,Solomon Islands,3,10,14225,Oceania,Geophysical,2010-2019
706,Somalia,,,,Africa,Geophysical,2010-2019
710,South Africa,1,1,2002,Africa,Geophysical,2010-2019
410,South Korea,2,0,34889,Asia,Geophysical,2010-2019
724,Spain,1,10,15300,Europe,Geophysical,2010-2019
144,Sri Lanka,,,,Asia,Geophysical,2010-2019
729,Sudan,,,,Africa,Geophysical,2010-2019
740,Suriname,,,,South America,Geophysical,2010-2019
756,Switzerland,1,8,200,Europe,Geophysical,2010-2019
762,Tajikistan,5,4,18502,Asia,Geophysical,2010-2019
834,Tanzania,1,17,139601,Africa,Geophysical,2010-2019
764,Thailand,2,2,17539,Asia,Geophysical,2010-2019
626,Timor-Leste,1,0,2003,Asia,Geophysical,2010-2019
776,Tonga,,,,Oceania,Geophysical,2010-2019
780,Trinidad and Tobago,,,,North America,Geophysical,2010-2019
792,Turkey,7,699,48901,Europe,Geophysical,2010-2019
795,Turkmenistan,,,,Asia,Geophysical,2010-2019
800,Uganda,1,4,590,Africa,Geophysical,2010-2019
826,UK,,,,Europe,Geophysical,2010-2019
784,United Arab Emirates,,,,Asia,Geophysical,2010-2019
840,USA,5,1,6650,North America,Geophysical,2010-2019
860,Uzbekistan,1,13,0,Asia,Geophysical,2010-2019
548,Vanuatu,2,0,18286,Oceania,Geophysical,2010-2019
862,Venezuela,,,,South America,Geophysical,2010-2019
876,Wallis and Futuna,,,,Oceania,Geophysical,2010-2019
887,Yemen,,,,Asia,Geophysical,2010-2019
887,Yemen,,,,Asia,Geophysical,2010-2019
4,Afghanistan,46,2218,453890,Asia,Hydrological,2010-2019
8,Albania,7,4,82602,Europe,Hydrological,2010-2019
12,Algeria,6,97,36094,Africa,Hydrological,2010-2019
16,American Samoa,,,,Oceania,Hydrological,2010-2019
24,Angola,19,401,334944,Africa,Hydrological,2010-2019
32,Argentina,20,103,745569,South America,Hydrological,2010-2019
51,Armenia,1,0,750,Asia,Hydrological,2010-2019
36,Australia,12,49,212997,Oceania,Hydrological,2010-2019
40,Austria,2,4,200,Europe,Hydrological,2010-2019
31,Azerbaijan,1,3,70000,Asia,Hydrological,2010-2019
44,Bahamas,1,0,1000,North America,Hydrological,2010-2019
50,Bangladesh,20,910,26310843,Asia,Hydrological,2010-2019
112,Belarus,1,0,50000,Europe,Hydrological,2010-2019
56,Belgium,3,4,690,Europe,Hydrological,2010-2019
84,Belize,1,0,20000,North America,Hydrological,2010-2019
204,Benin,4,50,924575,Africa,Hydrological,2010-2019
64,Bhutan,,,,Asia,Hydrological,2010-2019
68,Bolivia,17,439,1534350,South America,Hydrological,2010-2019
70,Bosnia and Herzegovina,9,30,1036269,Europe,Hydrological,2010-2019
72,Botswana,4,12,11685,Africa,Hydrological,2010-2019
76,Brazil,40,1646,3126578,South America,Hydrological,2010-2019
100,Bulgaria,8,30,47147,Europe,Hydrological,2010-2019
854,Burkina Faso,6,61,230458,Africa,Hydrological,2010-2019
108,Burundi,13,226,64463,Africa,Hydrological,2010-2019
132,Cabo Verde,,,,Africa,Hydrological,2010-2019
116,Cambodia,9,538,4639790,Asia,Hydrological,2010-2019
120,Cameroon,8,99,348770,Africa,Hydrological,2010-2019
124,Canada,9,12,153317,North America,Hydrological,2010-2019
140,Central African Republic,5,3,61013,Africa,Hydrological,2010-2019
148,Chad,5,96,758670,Africa,Hydrological,2010-2019
152,Chile,10,227,218918,South America,Hydrological,2010-2019
156,China,124,8980,383784910,Asia,Hydrological,2010-2019
170,Colombia,34,1664,4677118,South America,Hydrological,2010-2019
174,Comoros,1,4,65137,Africa,Hydrological,2010-2019
188,Costa Rica,6,38,194180,North America,Hydrological,2010-2019
384,Côte d’Ivoire,8,135,31650,Africa,Hydrological,2010-2019
191,Croatia,8,4,13462,Europe,Hydrological,2010-2019
192,Cuba,3,7,13316,North America,Hydrological,2010-2019
203,Czech Republic,4,26,1301400,Europe,Hydrological,2010-2019
180,Democratic Republic of the Congo,20,762,833761,Africa,Hydrological,2010-2019
262,Djibouti,2,9,400000,Africa,Hydrological,2010-2019
214,Dominican Republic,12,29,2881860,North America,Hydrological,2010-2019
218,Ecuador,12,109,146257,South America,Hydrological,2010-2019
818,Egypt,2,27,3500,Africa,Hydrological,2010-2019
222,El Salvador,3,40,307099,North America,Hydrological,2010-2019
232,Eritrea,,,,Africa,Hydrological,2010-2019
748,Eswatini,1,11,400,Africa,Hydrological,2010-2019
231,Ethiopia,11,214,1076101,Africa,Hydrological,2010-2019
242,Fiji,2,15,19545,Oceania,Hydrological,2010-2019
246,Finland,,,,Europe,Hydrological,2010-2019
250,France,12,92,12812,Europe,Hydrological,2010-2019
254,French Guiana,,,,South America,Hydrological,2010-2019
258,French Polynesia,1,0,5004,Oceania,Hydrological,2010-2019
266,Gabon,1,1,77845,Africa,Hydrological,2010-2019
270,Gambia,3,11,42261,Africa,Hydrological,2010-2019
268,Georgia,8,52,155319,Asia,Hydrological,2010-2019
276,Germany,5,18,6950,Europe,Hydrological,2010-2019
288,Ghana,11,198,1246377,Africa,Hydrological,2010-2019
300,Greece,7,32,7074,Europe,Hydrological,2010-2019
320,Guatemala,18,510,774592,North America,Hydrological,2010-2019
324,Guinea,7,24,112682,Africa,Hydrological,2010-2019
624,Guinea-Bissau,1,2,56792,Africa,Hydrological,2010-2019
328,Guyana,2,0,202274,South America,Hydrological,2010-2019
332,Haiti,20,238,309210,North America,Hydrological,2010-2019
340,Honduras,11,189,603276,North America,Hydrological,2010-2019
344,Hong Kong,,,,Asia,Hydrological,2010-2019
348,Hungary,4,1,59347,Europe,Hydrological,2010-2019
352,Iceland,,,,Europe,Hydrological,2010-2019
356,India,82,14223,97507675,Asia,Hydrological,2010-2019
360,Indonesia,91,1761,2824303,Asia,Hydrological,2010-2019
364,Iran,12,240,10477661,Asia,Hydrological,2010-2019
368,Iraq,6,110,97866,Asia,Hydrological,2010-2019
372,Ireland,2,2,900,Europe,Hydrological,2010-2019
376,Israel,2,14,0,Asia,Hydrological,2010-2019
380,Italy,17,69,16985,Europe,Hydrological,2010-2019
388,Jamaica,,,,North America,Hydrological,2010-2019
392,Japan,12,457,1609099,Asia,Hydrological,2010-2019
400,Jordan,2,34,64,Asia,Hydrological,2010-2019
398,Kazakhstan,8,53,77379,Asia,Hydrological,2010-2019
404,Kenya,22,1007,1344933,Africa,Hydrological,2010-2019
296,Kiribati,1,0,220,Oceania,Hydrological,2010-2019
414,Kuwait,1,1,0,Asia,Hydrological,2010-2019
417,Kyrgyzstan,3,24,19405,Asia,Hydrological,2010-2019
418,Laos,10,232,1438547,Asia,Hydrological,2010-2019
422,Lebanon,,,,Asia,Hydrological,2010-2019
426,Lesotho,2,26,5000,Africa,Hydrological,2010-2019
430,Liberia,2,1,30917,Africa,Hydrological,2010-2019
434,Libya,2,20,22030,Africa,Hydrological,2010-2019
440,Lithuania,1,4,0,Europe,Hydrological,2010-2019
442,Luxembourg,,,,Europe,Hydrological,2010-2019
450,Madagascar,1,26,24000,Africa,Hydrological,2010-2019
454,Malawi,16,374,1927346,Africa,Hydrological,2010-2019
458,Malaysia,16,53,416140,Asia,Hydrological,2010-2019
462,Maldives,,,,Asia,Hydrological,2010-2019
466,Mali,10,71,125046,Africa,Hydrological,2010-2019
584,Marshall Islands,1,0,360,Oceania,Hydrological,2010-2019
478,Mauritania,3,11,48880,Africa,Hydrological,2010-2019
480,Mauritius,1,11,82,Africa,Hydrological,2010-2019
484,Mexico,19,286,1560562,North America,Hydrological,2010-2019
583,Micronesia,,,,Oceania,Hydrological,2010-2019
498,Moldova,1,1,12000,Europe,Hydrological,2010-2019
496,Mongolia,3,29,8801,Asia,Hydrological,2010-2019
499,Montenegro,2,0,6350,Europe,Hydrological,2010-2019
504,Morocco,5,85,77038,Africa,Hydrological,2010-2019
508,Mozambique,14,464,944993,Africa,Hydrological,2010-2019
104,Myanmar,23,696,3141349,Asia,Hydrological,2010-2019
516,Namibia,5,116,627652,Africa,Hydrological,2010-2019
524,Nepal,24,1611,2032647,Asia,Hydrological,2010-2019
528,Netherlands,,,,Europe,Hydrological,2010-2019
554,New Zealand,5,1,3100,Oceania,Hydrological,2010-2019
558,Nicaragua,9,132,353337,North America,Hydrological,2010-2019
562,Niger,16,428,1928244,Africa,Hydrological,2010-2019
566,Nigeria,17,1026,10793062,Africa,Hydrological,2010-2019
408,North Korea,10,936,2301181,Asia,Hydrological,2010-2019
807,North Macedonia,4,30,143523,Europe,Hydrological,2010-2019
578,Norway,,,,Europe,Hydrological,2010-2019
512,Oman,3,11,200,Asia,Hydrological,2010-2019
586,Pakistan,40,5057,36525954,Asia,Hydrological,2010-2019
275,Palestine,3,5,14500,Asia,Hydrological,2010-2019
591,Panama,10,30,50005,North America,Hydrological,2010-2019
598,Papua New Guinea,6,75,282000,Oceania,Hydrological,2010-2019
600,Paraguay,11,29,1183345,South America,Hydrological,2010-2019
604,Peru,21,592,3585579,South America,Hydrological,2010-2019
608,Philippines,57,788,19189105,Asia,Hydrological,2010-2019
616,Poland,3,21,100703,Europe,Hydrological,2010-2019
620,Portugal,2,44,618,Europe,Hydrological,2010-2019
630,Puerto Rico,2,1,400,North America,Hydrological,2010-2019
634,Qatar,1,0,1500,Asia,Hydrological,2010-2019
178,Republic of the Congo,3,19,9614,Africa,Hydrological,2010-2019
642,Romania,10,47,23024,Europe,Hydrological,2010-2019
643,Russia,21,282,256716,Europe,Hydrological,2010-2019
646,Rwanda,13,267,60517,Africa,Hydrological,2010-2019
662,Saint Lucia,2,6,21984,North America,Hydrological,2010-2019
670,Saint Vincent and the Grenadines,3,12,42697,North America,Hydrological,2010-2019
882,Samoa,,,,Oceania,Hydrological,2010-2019
682,Saudi Arabia,14,161,3920,Asia,Hydrological,2010-2019
686,Senegal,7,40,347656,Africa,Hydrological,2010-2019
688,Serbia,13,58,88036,Europe,Hydrological,2010-2019
690,Seychelles,1,0,4435,Africa,Hydrological,2010-2019
694,Sierra Leone,6,1156,41458,Africa,Hydrological,2010-2019
703,Slovakia,3,5,850,Europe,Hydrological,2010-2019
705,Slovenia,2,3,14550,Europe,Hydrological,2010-2019
90,Solomon Islands,4,49,83080,Oceania,Hydrological,2010-2019
706,Somalia,13,80,2362496,Africa,Hydrological,2010-2019
710,South Africa,10,199,344706,Africa,Hydrological,2010-2019
410,South Korea,4,138,31026,Asia,Hydrological,2010-2019
728,South Sudan,8,149,1284800,Africa,Hydrological,2010-2019
724,Spain,10,47,7465,Europe,Hydrological,2010-2019
144,Sri Lanka,26,1169,5681179,Asia,Hydrological,2010-2019
729,Sudan,13,526,1663459,Africa,Hydrological,2010-2019
740,Suriname,,,,South America,Hydrological,2010-2019
756,Switzerland,,,,Europe,Hydrological,2010-2019
760,Syria,1,2,235000,Asia,Hydrological,2010-2019
762,Tajikistan,14,132,66258,Asia,Hydrological,2010-2019
834,Tanzania,16,175,272124,Africa,Hydrological,2010-2019
764,Thailand,19,1438,27826191,Asia,Hydrological,2010-2019
626,Timor-Leste,,,,Asia,Hydrological,2010-2019
768,Togo,3,22,127610,Africa,Hydrological,2010-2019
780,Trinidad and Tobago,1,0,150000,North America,Hydrological,2010-2019
788,Tunisia,2,13,30000,Africa,Hydrological,2010-2019
792,Turkey,8,89,7029,Europe,Hydrological,2010-2019
795,Turkmenistan,,,,Asia,Hydrological,2010-2019
800,Uganda,16,741,335564,Africa,Hydrological,2010-2019
826,UK,10,11,52995,Europe,Hydrological,2010-2019
804,Ukraine,3,11,42519,Europe,Hydrological,2010-2019
784,United Arab Emirates,1,0,188,Asia,Hydrological,2010-2019
858,Uruguay,8,8,58673,South America,Hydrological,2010-2019
840,USA,40,335,313857,North America,Hydrological,2010-2019
860,Uzbekistan,,,,Asia,Hydrological,2010-2019
548,Vanuatu,,,,Oceania,Hydrological,2010-2019
862,Venezuela,10,66,167465,South America,Hydrological,2010-2019
704,Vietnam,32,864,6816319,Asia,Hydrological,2010-2019
887,Yemen,9,178,159872,Asia,Hydrological,2010-2019
894,Zambia,6,13,24525,Africa,Hydrological,2010-2019
716,Zimbabwe,6,165,13022,Africa,Hydrological,2010-2019
4,Afghanistan,5,196,9128,Asia,Meteorological,2010-2019
8,Albania,2,11,230000,Europe,Meteorological,2010-2019
12,Algeria,2,8,250025,Africa,Meteorological,2010-2019
16,American Samoa,,,,Oceania,Meteorological,2010-2019
660,Anguilla,1,4,15000,North America,Meteorological,2010-2019
28,Antigua and Barbuda,2,1,6400,North America,Meteorological,2010-2019
32,Argentina,6,75,15242,South America,Meteorological,2010-2019
51,Armenia,4,0,97600,Asia,Meteorological,2010-2019
36,Australia,15,172,126377,Oceania,Meteorological,2010-2019
40,Austria,5,21,330,Europe,Meteorological,2010-2019
31,Azerbaijan,1,5,0,Asia,Meteorological,2010-2019
44,Bahamas,6,404,31710,North America,Meteorological,2010-2019
50,Bangladesh,28,810,9581797,Asia,Meteorological,2010-2019
52,Barbados,2,1,2500,North America,Meteorological,2010-2019
112,Belarus,4,49,93494,Europe,Meteorological,2010-2019
56,Belgium,14,1137,71,Europe,Meteorological,2010-2019
84,Belize,2,0,10355,North America,Meteorological,2010-2019
204,Benin,,,,Africa,Meteorological,2010-2019
60,Bermuda,,,,North America,Meteorological,2010-2019
64,Bhutan,,,,Asia,Meteorological,2010-2019
68,Bolivia,2,22,17490,South America,Meteorological,2010-2019
70,Bosnia and Herzegovina,2,6,10347,Europe,Meteorological,2010-2019
72,Botswana,,,,Africa,Meteorological,2010-2019
76,Brazil,3,36,24901,South America,Meteorological,2010-2019
92,British Virgin Islands,2,9,0,North America,Meteorological,2010-2019
100,Bulgaria,4,37,40,Europe,Meteorological,2010-2019
108,Burundi,2,21,1550,Africa,Meteorological,2010-2019
132,Cabo Verde,1,9,0,Africa,Meteorological,2010-2019
116,Cambodia,1,0,6300,Asia,Meteorological,2010-2019
124,Canada,11,83,950,North America,Meteorological,2010-2019
136,Cayman Islands,,,,North America,Meteorological,2010-2019
140,Central African Republic,6,2,19274,Africa,Meteorological,2010-2019
148,Chad,,,,Africa,Meteorological,2010-2019
152,Chile,5,6,52038,South America,Meteorological,2010-2019
156,China,109,1640,74832013,Asia,Meteorological,2010-2019
170,Colombia,2,11,18,South America,Meteorological,2010-2019
174,Comoros,3,8,354822,Africa,Meteorological,2010-2019
184,Cook Islands,1,0,2202,Oceania,Meteorological,2010-2019
188,Costa Rica,2,22,61500,North America,Meteorological,2010-2019
191,Croatia,4,7,3500,Europe,Meteorological,2010-2019
192,Cuba,7,37,10448752,North America,Meteorological,2010-2019
196,Cyprus,,,,Asia,Meteorological,2010-2019
203,Czech Republic,5,47,0,Europe,Meteorological,2010-2019
180,Democratic Republic of the Congo,,,,Africa,Meteorological,2010-2019
208,Denmark,3,2,0,Europe,Meteorological,2010-2019
262,Djibouti,1,2,25000,Africa,Meteorological,2010-2019
212,Dominica,3,94,100227,North America,Meteorological,2010-2019
214,Dominican Republic,11,20,151235,North America,Meteorological,2010-2019
818,Egypt,5,198,32813,Africa,Meteorological,2010-2019
222,El Salvador,5,39,32604,North America,Meteorological,2010-2019
232,Eritrea,,,,Africa,Meteorological,2010-2019
233,Estonia,2,8,0,Europe,Meteorological,2010-2019
748,Eswatini,,,,Africa,Meteorological,2010-2019
242,Fiji,7,59,780039,Oceania,Meteorological,2010-2019
246,Finland,,,,Europe,Meteorological,2010-2019
250,France,26,4810,502256,Europe,Meteorological,2010-2019
258,French Polynesia,1,1,3411,Oceania,Meteorological,2010-2019
266,Gabon,2,0,3530,Africa,Meteorological,2010-2019
270,Gambia,,,,Africa,Meteorological,2010-2019
268,Georgia,2,0,7768,Asia,Meteorological,2010-2019
276,Germany,17,41,39,Europe,Meteorological,2010-2019
288,Ghana,1,20,12,Africa,Meteorological,2010-2019
300,Greece,3,12,123,Europe,Meteorological,2010-2019
308,Grenada,,,,North America,Meteorological,2010-2019
312,Guadeloupe,1,4,80002,North America,Meteorological,2010-2019
316,Guam,,,,Oceania,Meteorological,2010-2019
320,Guatemala,10,194,526394,North America,Meteorological,2010-2019
324,Guinea,,,,Africa,Meteorological,2010-2019
624,Guinea-Bissau,1,3,11541,Africa,Meteorological,2010-2019
332,Haiti,11,673,2433543,North America,Meteorological,2010-2019
340,Honduras,4,26,24946,North America,Meteorological,2010-2019
344,Hong Kong,4,1,15456,Asia,Meteorological,2010-2019
348,Hungary,4,16,22498,Europe,Meteorological,2010-2019
352,Iceland,,,,Europe,Meteorological,2010-2019
356,India,67,7266,36231150,Asia,Meteorological,2010-2019
360,Indonesia,3,32,12585,Asia,Meteorological,2010-2019
364,Iran,1,4,2000,Asia,Meteorological,2010-2019
372,Ireland,3,4,0,Europe,Meteorological,2010-2019
376,Israel,2,4,2003200,Asia,Meteorological,2010-2019
380,Italy,15,97,3417,Europe,Meteorological,2010-2019
388,Jamaica,4,16,348356,North America,Meteorological,2010-2019
392,Japan,57,1502,1010501,Asia,Meteorological,2010-2019
400,Jordan,,,,Asia,Meteorological,2010-2019
398,Kazakhstan,1,0,5000,Asia,Meteorological,2010-2019
296,Kiribati,1,0,1500,Oceania,Meteorological,2010-2019
417,Kyrgyzstan,2,16,50,Asia,Meteorological,2010-2019
418,Laos,3,0,735145,Asia,Meteorological,2010-2019
428,Latvia,1,10,0,Europe,Meteorological,2010-2019
422,Lebanon,5,23,1012701,Asia,Meteorological,2010-2019
426,Lesotho,1,0,2600,Africa,Meteorological,2010-2019
430,Liberia,,,,Africa,Meteorological,2010-2019
440,Lithuania,4,40,0,Europe,Meteorological,2010-2019
442,Luxembourg,2,0,1519,Europe,Meteorological,2010-2019
446,Macao,2,10,200,Asia,Meteorological,2010-2019
450,Madagascar,15,613,1539834,Africa,Meteorological,2010-2019
454,Malawi,2,5,6350,Africa,Meteorological,2010-2019
458,Malaysia,1,0,426,Asia,Meteorological,2010-2019
462,Maldives,,,,Asia,Meteorological,2010-2019
584,Marshall Islands,1,0,0,Oceania,Meteorological,2010-2019
474,Martinique,2,1,2,North America,Meteorological,2010-2019
478,Mauritania,1,18,2040,Africa,Meteorological,2010-2019
480,Mauritius,1,0,30000,Africa,Meteorological,2010-2019
484,Mexico,35,496,1683161,North America,Meteorological,2010-2019
583,Micronesia,2,5,45000,Oceania,Meteorological,2010-2019
498,Moldova,2,10,12834,Europe,Meteorological,2010-2019
496,Mongolia,5,0,1388000,Asia,Meteorological,2010-2019
499,Montenegro,1,1,4500,Europe,Meteorological,2010-2019
500,Montserrat,,,,North America,Meteorological,2010-2019
504,Morocco,7,49,2594500,Africa,Meteorological,2010-2019
508,Mozambique,8,712,2763354,Africa,Meteorological,2010-2019
104,Myanmar,5,80,467525,Asia,Meteorological,2010-2019
524,Nepal,6,252,40029,Asia,Meteorological,2010-2019
528,Netherlands,9,406,0,Europe,Meteorological,2010-2019
540,New Caledonia,,,,Oceania,Meteorological,2010-2019
554,New Zealand,3,3,640,Oceania,Meteorological,2010-2019
558,Nicaragua,4,20,49770,North America,Meteorological,2010-2019
562,Niger,,,,Africa,Meteorological,2010-2019
566,Nigeria,3,54,16012,Africa,Meteorological,2010-2019
570,Niue,,,,Oceania,Meteorological,2010-2019
